_id,city,salary,experience,education,company,companyType,salary_type,salary_min,salary_max,province,is_outlier
3bb33fce4818ece3d3df801d0d8705b5WJ,P949,100-200元/天,Eby,GP,company_403046,type_gtGYMQ,D,25000,50000,P,False
3bb33fce4818ece3d3df801d0d8705b5WJ,P949,100-150元/天,Eby,GP,company_435056,type_PkWZvJ,D,25000,37500,P,False
0a4f17d16aa014717b3ba30a36822757nM,B170,150-300元/天,Eby,GP,company_343751,type_BLfSmG,D,37500,75000,B,False
0a4f17d16aa014717b3ba30a36822757nM,B170,350-500元/天,Eby,GP,company_711673,type_cPyqFN,D,87500,125000,B,False
b2ee12a411cbfab4f81ce05ff67464dbOY,B170,120-150元/天,Eby,GP,company_066623,type_BLfSmG,D,30000,37500,B,False
b2ee12a411cbfab4f81ce05ff67464dbOY,B170,120-150元/天,Eby,GP,company_170471,type_CbBLwi,D,30000,37500,B,False
b2ee12a411cbfab4f81ce05ff67464dbOY,B170,20-25元/时,EdD,GP,company_155733,type_qrSFSq,H,40000,50000,B,False
b2ee12a411cbfab4f81ce05ff67464dbOY,B170,150-200元/天,Eby,GP,company_706758,type_BPRUkx,D,37500,50000,B,False
b2ee12a411cbfab4f81ce05ff67464dbOY,B170,150-200元/天,Eby,GP,company_872711,type_NKZQoO,D,37500,50000,B,False
0a4f17d16aa014717b3ba30a36822757nM,B170,300-500元/天,Eby,GP,company_820759,type_qrSFSq,D,75000,125000,B,False
02e9c21342c88515b4fa7e525d9ac652bO,B170,180-230元/天,Eby,GP,company_605056,type_vrMpBQ,D,45000,57500,B,False
7a3aaba40a658ad3a63f7f6e866d0f93lT,B170,140-150元/天,Eby,GP,company_206607,type_QbeiZo,D,35000,37500,B,False
ac1651a50de03698903b5e7451f79526nm,B170,200-400元/天,Eby,GP,company_064071,type_QbeiZo,D,50000,100000,B,False
d00053d7c20d37caab1b1c51080fe900Vc,B170,150-250元/天,Eby,GP,company_169288,type_QbeiZo,D,37500,62500,B,False
3155d89ac1ee4d6de0457937ebde71f1eI,B170,150-200元/天,Eby,GP,company_455581,type_BPRUkx,D,37500,50000,B,False
71f952e353628d7e2f40d40038b09ac2Tn,B170,30-80元/时,Eqh,GI,company_528345,type_BLfSmG,H,60000,160000,B,False
71f952e353628d7e2f40d40038b09ac2Tn,B170,100-150元/天,Eby,GP,company_844758,type_bMIeXj,D,25000,37500,B,False
71f952e353628d7e2f40d40038b09ac2Tn,B170,150-200元/天,Eby,GP,company_131484,type_OGhnqx,D,37500,50000,B,False
65e915067ec7ca2082c1bfc73ffbc06bhv,B170,100-150元/天,Eby,GP,company_987095,type_lYwbWD,D,25000,37500,B,False
8cc9f45b668162ac01ad5832a4adb7c0Uv,B170,100-150元/天,Eby,GP,company_358953,type_BLfSmG,D,25000,37500,B,False
ef7345d55a0373ab32874151f895a9c0Os,B170,200-400元/天,Eby,GP,company_871438,type_fvIHbx,D,50000,100000,B,False
ef7345d55a0373ab32874151f895a9c0Os,B170,150-200元/天,Eby,GP,company_161512,type_BLfSmG,D,37500,50000,B,False
ef7345d55a0373ab32874151f895a9c0Os,B170,150-200元/天,Eby,GP,company_985157,type_qrSFSq,D,37500,50000,B,False
c9a30a5443d04270fb0f49d437c3376bAy,B170,150-200元/天,Eby,GP,company_981375,type_BLfSmG,D,37500,50000,B,False
1cc40b930be4012a7ac69232e305b1b6OV,B170,100-150元/天,Eby,GP,company_667751,type_CbBLwi,D,25000,37500,B,False
3f872915752014a99a1396866f96bc72hj,B170,110-130元/天,Eby,GP,company_896528,type_jIzdnZ,D,27500,32500,B,False
3f872915752014a99a1396866f96bc72hj,B170,140-150元/天,Eby,GP,company_160725,type_fFlUqG,D,35000,37500,B,False
3f872915752014a99a1396866f96bc72hj,B170,180-210元/天,Eby,GP,company_257033,type_BLfSmG,D,45000,52500,B,False
3f872915752014a99a1396866f96bc72hj,B170,120-150元/天,Eby,GP,company_828780,type_SNJDAt,D,30000,37500,B,False
3f872915752014a99a1396866f96bc72hj,B170,150-210元/天,Eby,GP,company_060840,type_SNJDAt,D,37500,52500,B,False
3f872915752014a99a1396866f96bc72hj,B170,150-160元/天,Eby,GP,company_064824,type_CbBLwi,D,37500,40000,B,False
3f872915752014a99a1396866f96bc72hj,B170,120-150元/天,Eby,GP,company_843227,type_yydJdA,D,30000,37500,B,False
79977d206c55c53546e52e9a1e8f9c14qP,B170,150-200元/天,Eby,GP,company_140864,type_BmzsHA,D,37500,50000,B,False
79977d206c55c53546e52e9a1e8f9c14qP,B170,150-180元/天,Eby,GP,company_160089,type_BmzsHA,D,37500,45000,B,False
79977d206c55c53546e52e9a1e8f9c14qP,B170,150-170元/天,Eby,GP,company_390357,type_MPxoTH,D,37500,42500,B,False
79977d206c55c53546e52e9a1e8f9c14qP,B170,100-150元/天,Eby,GP,company_081244,type_jIzdnZ,D,25000,37500,B,False
cafb02547c249b71faeb52fa6bb61dedxX,B170,150-200元/天,Eby,GP,company_601949,type_lYwbWD,D,37500,50000,B,False
157e8af86d46541d5e713444ef480c99wB,B170,120-150元/时,Eqh,GP,company_477277,type_qhLBWb,H,240000,300000,B,False
0840be926d8e3353a999267749e55081wa,B170,100-120元/天,Eby,GP,company_879127,type_MmKysX,D,25000,30000,B,False
8f978acdccd54aa4aa853caeff8bd21fSX,B170,20-30元/时,Eas,GP,company_209879,type_qhLBWb,H,40000,60000,B,False
bfbc45b05c5a4425210cd2cb3d84ae09GC,B170,120-160元/天,Eby,GP,company_099896,type_qhLBWb,D,30000,40000,B,False
b223eb44fec9518682e54ab46ec9b42dcw,B170,200-300元/天,EdD,Gx,company_804050,type_qhLBWb,D,50000,75000,B,False
49edbee9ee3c947a27db18b67ef2916afk,B170,150-200元/天,Eby,GP,company_346573,type_HtAHwu,D,37500,50000,B,False
4f314d5bb5bf2e4a38012efed9096dc0zx,B170,100-150元/天,Eby,GP,company_133405,type_CbBLwi,D,25000,37500,B,False
39bb73f0eb887fa83a22fce8484b15b7Gu,B170,200-250元/天,Eby,GP,company_090856,type_xjtctu,D,50000,62500,B,False
534153744af8afe2c702dac2f551bb52kB,B170,50-100元/天,Eby,GP,company_050673,type_fWnADK,D,12500,25000,B,False
9f886439f15f3c3c2b24840763edfcdbrG,B170,100-200元/天,Eby,GP,company_981347,type_fWnADK,D,25000,50000,B,False
534153744af8afe2c702dac2f551bb52kB,B170,140-150元/天,Eby,GP,company_520848,type_fWnADK,D,35000,37500,B,False
be633f18e00b5f1f678f07bec3234e36eZ,B170,300-400元/天,Eby,GP,company_634934,type_qrSFSq,D,75000,100000,B,False
0770d1488d4de17c2000ff498f80555abI,B170,150-200元/天,EKk,Gx,company_227681,type_qhLBWb,D,37500,50000,B,False
b9b97805ef591d50dc02f5c8424bd4f1kc,B170,200-400元/天,Eby,GP,company_722860,type_HfjYoW,D,50000,100000,B,False
1b630a56b891fb187d5a5b4d4b4c8ab0bV,B170,100-150元/天,Eby,GP,company_795496,type_qrSFSq,D,25000,37500,B,False
7e4691ac194ff1d3fdccf5a06ac224e4YZ,B170,25-30元/时,EdD,GP,company_272858,type_xjtctu,H,50000,60000,B,False
c72bebe43139cf2ef4e4c40a28306142cY,B170,150-250元/天,Eby,GP,company_188924,type_yZblEo,D,37500,62500,B,False
82f6961ef2ab947c94e9df0c9c6f04b0fh,B170,130-160元/天,Eby,GJ,company_043978,type_yZblEo,D,32500,40000,B,False
724979c7aca0f203024e5cfc80875885sO,B170,200-400元/天,Eby,GP,company_074536,type_SNJDAt,D,50000,100000,B,False
7c573cd7036ceda1660d14be4a4c808cAH,B170,100-180元/天,Eby,GP,company_070112,type_PkWZvJ,D,25000,45000,B,False
197912d000fd1ef402411b6ebe142b37Ji,B170,200-250元/天,Eby,GP,company_316796,type_NKZQoO,D,50000,62500,B,False
dc46a9f8e707da98ecc9f75c5d8412f6ig,V932,80-130元/天,Eby,GP,company_664069,type_jIzdnZ,D,20000,32500,V,False
49edbee9ee3c947a27db18b67ef2916afk,V932,50-55元/时,EdD,Gh,company_834093,type_yZblEo,H,100000,110000,V,False
82bbde9bcdca9863ac8f2cdb01663682Lo,V932,120-170元/天,Eby,GP,company_109054,type_MPxoTH,D,30000,42500,V,False
37a99b95cbb8be90324a718370821d34UC,V932,80-90元/天,EdD,Gy,company_052182,type_BmzsHA,D,20000,22500,V,False
37a99b95cbb8be90324a718370821d34UC,V932,140-160元/天,Eby,GP,company_106882,type_qGLNuz,D,35000,40000,V,False
78758734641d5af094759e0193cc1b8bEU,V932,90-100元/天,Eby,GP,company_576942,type_BLfSmG,D,22500,25000,V,False
5e9132dcaca3a7c8219e5b7d5c86c852Tx,V932,80-130元/天,Eby,GP,company_664069,type_jIzdnZ,D,20000,32500,V,False
c8a5f628a62a552ef3149c11b027d345mE,V932,100-150元/天,Eby,GP,company_653194,type_lOdYUb,D,25000,37500,V,False
d4e8ee4d6efc1848022b35c7a9eed5d8gp,V932,150-200元/天,Eby,GP,company_958499,type_MPxoTH,D,37500,50000,V,False
5e39a1f45d31bfda6f4e3b121b1f4516vM,V932,100-120元/天,Eby,GP,company_678433,type_BLfSmG,D,25000,30000,V,False
769db4ea593ce8f93a093a84ad1baec2OY,V932,50-100元/天,Eby,GP,company_831426,type_fWnADK,D,12500,25000,V,False
a6d0b2b40a2adeb2c8873a8b61cb5b17OT,V932,100-150元/天,Eby,GP,company_114841,type_xjtctu,D,25000,37500,V,False
dfe6cf0d04a9ec579e80a0d01a524426dX,V932,100-280元/天,EdD,GP,company_991746,type_qhLBWb,D,25000,70000,V,False
c82f110050f63259dc05a34b7f3ffe5fFR,V932,110-120元/天,Eby,GP,company_846945,type_lOdYUb,D,27500,30000,V,False
bfd5f5124006b2f721f18ba6994d31d6Ri,V932,100-180元/天,Eby,Gw,company_777786,type_LPhcvI,D,25000,45000,V,False
dface8469dd1315170c2980c12ee4b9dzl,V932,100-110元/天,Eby,GP,company_352513,type_fFlUqG,D,25000,27500,V,False
8311e8d65b9678dfec8638ee7923c8f1ZE,V932,100-140元/天,Eby,Gi,company_415547,type_MPxoTH,D,25000,35000,V,False
8311e8d65b9678dfec8638ee7923c8f1ZE,V932,100-150元/天,Eby,GP,company_329623,type_CbBLwi,D,25000,37500,V,False
8311e8d65b9678dfec8638ee7923c8f1ZE,V932,100-140元/天,Eby,GP,company_742729,type_LPhcvI,D,25000,35000,V,False
15d3753085d386f193e30f663a2137a2iY,V932,100-200元/天,Eby,Gw,company_952260,type_BByMdf,D,25000,50000,V,False
15d3753085d386f193e30f663a2137a2iY,V932,100-110元/天,Eby,GP,company_196436,type_EguSJg,D,25000,27500,V,False
15d3753085d386f193e30f663a2137a2iY,V932,150-300元/天,Eby,GP,company_060079,type_LPhcvI,D,37500,75000,V,False
15d3753085d386f193e30f663a2137a2iY,V932,100-110元/天,Eby,GP,company_728014,type_BByMdf,D,25000,27500,V,False
15d3753085d386f193e30f663a2137a2iY,V932,150-300元/天,Eby,GP,company_783282,type_qGLNuz,D,37500,75000,V,False
fbb6de5bc974d4ca77f40f5e3c5023a5TK,V932,150-200元/天,Eby,GP,company_062106,type_vrMpBQ,D,37500,50000,V,False
262bf246648d2ce6afdbb1658d3d2c45Uv,V932,150-200元/天,Eby,Gw,company_043078,type_BByMdf,D,37500,50000,V,False
262bf246648d2ce6afdbb1658d3d2c45Uv,V932,150-200元/天,Eby,Gw,company_090201,type_BByMdf,D,37500,50000,V,False
262bf246648d2ce6afdbb1658d3d2c45Uv,V932,150-200元/天,Eby,GP,company_361252,type_qGLNuz,D,37500,50000,V,False
262bf246648d2ce6afdbb1658d3d2c45Uv,V932,100-110元/天,Eby,GP,company_738318,type_BByMdf,D,25000,27500,V,False
b2e29481c858ce6e5b476d580265fc23yS,V932,90-120元/天,Eby,GP,company_756527,type_BByMdf,D,22500,30000,V,False
262bf246648d2ce6afdbb1658d3d2c45Uv,V932,150-200元/天,Eby,Gw,company_373404,type_BByMdf,D,37500,50000,V,False
af18de69727a6f4ef25eb79115e877afIO,V932,100-120元/天,Eby,GP,company_453859,type_LPhcvI,D,25000,30000,V,False
af18de69727a6f4ef25eb79115e877afIO,V932,100-110元/天,Eby,GP,company_643933,type_LPhcvI,D,25000,27500,V,False
c02e3f2283fc884b73951a20464246efcQ,V932,300-400元/天,Eas,GI,company_212117,type_LPhcvI,D,75000,100000,V,False
112a1fd33aa17f13990ba6bbfeddc4c7Fj,V932,90-100元/天,Eby,GP,company_681137,type_LPhcvI,D,22500,25000,V,False
c02e3f2283fc884b73951a20464246efcQ,V932,80-130元/天,Eby,GP,company_884135,type_qGLNuz,D,20000,32500,V,False
c02e3f2283fc884b73951a20464246efcQ,V932,100-150元/天,Eby,GP,company_520623,type_LPhcvI,D,25000,37500,V,False
112a1fd33aa17f13990ba6bbfeddc4c7Fj,V932,60-110元/天,Eby,GP,company_550824,type_LPhcvI,D,15000,27500,V,False
112a1fd33aa17f13990ba6bbfeddc4c7Fj,V932,100-180元/天,Eby,GP,company_974053,type_pmgfTy,D,25000,45000,V,False
70fa4268f3370de14a38e004d6378026tw,V932,150-200元/天,Eby,GP,company_174884,type_pmgfTy,D,37500,50000,V,False
3544a5e5ba9f200b5f3230b578394e82je,V932,150-300元/天,EdD,GI,company_479064,type_LPhcvI,D,37500,75000,V,False
112a1fd33aa17f13990ba6bbfeddc4c7Fj,V932,100-120元/天,Eby,GP,company_715768,type_LPhcvI,D,25000,30000,V,False
c02e3f2283fc884b73951a20464246efcQ,V932,100-110元/天,Eby,GP,company_453859,type_LPhcvI,D,25000,27500,V,False
60c6474b81b3f7d33f6da74e41ec9bbeeO,V932,180-300元/天,Eby,GP,company_554325,type_ZIwauc,D,45000,75000,V,False
357b6e22304e1fba993bb725e5c00276aY,V932,150-200元/天,Eby,GP,company_179534,type_HfKfzV,D,37500,50000,V,False
21eaff5aa22d23225562d13b4c0e248dgE,V932,130-260元/天,Eby,GP,company_312606,type_DiAZyX,D,32500,65000,V,False
5d72529cb35bb4f61f8b3796729df3a0mi,V932,170-220元/天,Eby,GP,company_269297,type_FwqxZf,D,42500,55000,V,False
b5907cbbfcbbe0f26d91a2030dd54a7bIh,V932,120-150元/时,Eas,Gx,company_333681,type_MhfbrD,H,240000,300000,V,False
396db532782b68712e1b5d534ebb0e1bOA,V932,150-200元/天,Eby,GP,company_725025,type_lOdYUb,D,37500,50000,V,False
5f0a1063f880bf0aff00ca4bdea85623Ha,V932,100-200元/天,Eby,GP,company_270677,type_lOdYUb,D,25000,50000,V,False
8c9c8016d13138e456a315a6068ff697lQ,V932,100-200元/天,Eby,GP,company_221120,type_YOHpQY,D,25000,50000,V,False
b7b03ffc6f8bd9f3c81fcca8bf3d3edbkH,V932,50-60元/天,Eas,GP,company_062948,type_lYwbWD,D,12500,15000,V,False
6b1d975e007da7212215ae23fc98bc14jl,V932,80-150元/天,Eby,GP,company_528047,type_fWnADK,D,20000,37500,V,False
fa95b39e534643fa2664835e8da5289aGc,V932,100-120元/时,EdD,GP,company_005274,type_Hzhxlm,H,200000,240000,V,False
a2fd3ed46d59841b1368b4cef7ac3145GA,V932,120-130元/天,Eby,Gw,company_693049,type_BByMdf,D,30000,32500,V,False
053ce9df9f578afea728a9aa98ba492cgk,V932,20-25元/时,EdD,Go,company_977780,type_PanQpo,H,40000,50000,V,False
ef7345d55a0373ab32874151f895a9c0Os,V932,100-110元/天,Eby,GP,company_863354,type_HfjYoW,D,25000,27500,V,False
ef7345d55a0373ab32874151f895a9c0Os,V932,130-180元/天,Eby,GP,company_223232,type_BLfSmG,D,32500,45000,V,False
92bd43947c02eb7701d98fe513b77bbehs,V932,170-260元/天,Eby,GP,company_126603,type_lYwbWD,D,42500,65000,V,False
361186625dbbc6254e43f4f1ce55dae2kL,V932,200-400元/天,EdD,GP,company_246155,type_GXFMik,D,50000,100000,V,False
361186625dbbc6254e43f4f1ce55dae2kL,V932,120-150元/天,EdD,GP,company_997856,type_BLfSmG,D,30000,37500,V,False
361186625dbbc6254e43f4f1ce55dae2kL,V932,15-25元/时,Eas,Gx,company_316421,type_Hzhxlm,H,30000,50000,V,False
c47dbf19bd77fdc04d26486bd2257e7erh,V932,40-45元/时,EKk,Gx,company_742896,type_lOdYUb,H,80000,90000,V,False
14048d07f6236aea0f8b7b390d680e7blh,O198,150-200元/天,Eby,GP,company_690649,type_HfKfzV,D,37500,50000,O,False
14048d07f6236aea0f8b7b390d680e7blh,O198,100-200元/天,Eby,GP,company_050767,type_BLfSmG,D,25000,50000,O,False
14048d07f6236aea0f8b7b390d680e7blh,O198,180-200元/天,Eby,GP,company_854232,type_CbBLwi,D,45000,50000,O,False
14048d07f6236aea0f8b7b390d680e7blh,O198,60-120元/天,Eby,GP,company_176682,type_CbBLwi,D,15000,30000,O,False
14048d07f6236aea0f8b7b390d680e7blh,O198,180-230元/天,Eby,GP,company_838889,type_BLfSmG,D,45000,57500,O,False
14048d07f6236aea0f8b7b390d680e7blh,O198,60-120元/天,Eby,GP,company_097324,type_CbBLwi,D,15000,30000,O,False
5ddcf5a1c02d5ea1141548fac86f9213DX,O198,200-250元/天,Eby,GP,company_670285,type_CbBLwi,D,50000,62500,O,False
bf4156a8fab5b7d665d9d1c87f9ab23bSh,O198,150-200元/天,Eby,GP,company_397478,type_BLfSmG,D,37500,50000,O,False
20523b32cf0a0d5e5cb176424c3a0f3dNf,O198,300-320元/天,Eby,GP,company_728898,type_NKZQoO,D,75000,80000,O,False
872158214b89efdacbc29aca69239877uh,O198,120-140元/天,Eby,GP,company_525488,type_PanQpo,D,30000,35000,O,False
d8dc7860ea68b662e17382cc11b53228LI,O198,80-150元/天,Eby,GP,company_985949,type_UUMBcC,D,20000,37500,O,False
dface8469dd1315170c2980c12ee4b9dzl,O198,150-200元/天,Eby,Gw,company_293438,type_fFlUqG,D,37500,50000,O,False
e773a3522990afe6c6ab1484692ed0ebQG,O198,150-200元/天,Eby,GP,company_528734,type_Hzhxlm,D,37500,50000,O,False
5b43e275bb223ae7bee9808b618a3467ws,O198,120-150元/时,EdD,Gx,company_203564,type_qrSFSq,H,240000,300000,O,False
d36a17b71e0b1d407c632cfd9bbd0fefjh,O198,150-200元/天,Eas,GI,company_663259,type_BLfSmG,D,37500,50000,O,False
b7b93cf0ec68b1f4229b698fa016af1dxW,O198,300-600元/天,EdD,Gx,company_469676,type_HfjYoW,D,75000,150000,O,False
92978e6e038ba6f8fe07b305f339b0f0bl,O198,90-120元/天,Eby,GP,company_080908,type_HfjYoW,D,22500,30000,O,False
92978e6e038ba6f8fe07b305f339b0f0bl,O198,100-150元/天,Eby,GP,company_971150,type_qrSFSq,D,25000,37500,O,False
080c3215af26a8fb957deb3adeda269fxk,O198,200-300元/天,Eby,GP,company_129612,type_QbeiZo,D,50000,75000,O,False
080c3215af26a8fb957deb3adeda269fxk,O198,150-200元/天,Eby,GP,company_303687,type_cPyqFN,D,37500,50000,O,False
080c3215af26a8fb957deb3adeda269fxk,O198,120-150元/天,Eby,GP,company_036038,type_qrSFSq,D,30000,37500,O,False
080c3215af26a8fb957deb3adeda269fxk,O198,100-150元/天,Eby,GP,company_820927,type_CbBLwi,D,25000,37500,O,False
080c3215af26a8fb957deb3adeda269fxk,O198,100-150元/天,Eby,GP,company_399819,type_cVhkbn,D,25000,37500,O,False
0f5aca04bed240db7aa1c5ad77225b86Bg,O198,80-150元/天,EdD,GI,company_934677,type_lOdYUb,D,20000,37500,O,False
5997a66144f3b9d3fdf473cc18ffc785NB,O198,200-400元/天,Eby,GP,company_205771,type_qnHODO,D,50000,100000,O,False
7074bb6bd542f4b8141ffe5ea542e08bto,O198,30-35元/时,EdD,GP,company_395232,type_DNepgK,H,60000,70000,O,False
e243b231d54650472d5469cdbad03e56Au,O198,25-50元/时,EdD,GP,company_326970,type_DNepgK,H,50000,100000,O,False
050716a1e3496566de850636d9e7eb8dUa,O198,30-35元/时,EdD,GP,company_395232,type_DNepgK,H,60000,70000,O,False
f259ba5ebbd84567d1a85ae6dabfebf7Yn,O198,100-110元/天,Eby,Gw,company_133932,type_XqvUzw,D,25000,27500,O,False
cf8025d88a7ef18800686dbd36ecfae1dF,O198,350-400元/天,Eas,Gx,company_353257,type_lOdYUb,D,87500,100000,O,False
4ec8f9d51f30f104abab956fde878822iH,O198,80-150元/天,Eas,Gx,company_648171,type_lOdYUb,D,20000,37500,O,False
4ec8f9d51f30f104abab956fde878822iH,O198,50-100元/时,Eas,GI,company_483116,type_lOdYUb,H,100000,200000,O,False
a7ce93b63f12684e9022b4e772da1f90QN,O198,100-120元/天,EdD,Gx,company_639103,type_qGLNuz,D,25000,30000,O,False
a7ce93b63f12684e9022b4e772da1f90QN,O198,50-100元/时,Eqh,Gx,company_416897,type_lOdYUb,H,100000,200000,O,False
4ec8f9d51f30f104abab956fde878822iH,O198,50-150元/时,Eas,GP,company_189907,type_lOdYUb,H,100000,300000,O,False
4ec8f9d51f30f104abab956fde878822iH,O198,40-60元/时,Eas,GI,company_032124,type_lOdYUb,H,80000,120000,O,False
002ae8d10c5ec26fae90a0976f72eacfoE,O198,70-90元/时,EdD,Gx,company_787537,type_lOdYUb,H,140000,180000,O,False
c47dbf19bd77fdc04d26486bd2257e7erh,O198,65-90元/时,Eas,Gx,company_453854,type_lOdYUb,H,130000,180000,O,False
4ec8f9d51f30f104abab956fde878822iH,O198,120-150元/天,EKk,Gx,company_239887,type_bLteBD,D,30000,37500,O,False
f4b9bbc70d62642aad172544b3ebaba5dV,O198,95-350元/时,Eqh,Gx,company_737469,type_lOdYUb,H,190000,700000,O,False
4ec8f9d51f30f104abab956fde878822iH,O198,100-120元/时,Eas,Gx,company_942827,type_qhLBWb,H,200000,240000,O,False
4ec8f9d51f30f104abab956fde878822iH,O198,50-150元/天,Eas,Gx,company_787926,type_lOdYUb,D,12500,37500,O,False
17e23a28b86129f32adfd7d086182761as,O198,100-150元/时,Eqh,Gx,company_116997,type_MhfbrD,H,200000,300000,O,False
b53f78c7e0a37a86c0eda9b0b5e22318lS,O198,100-110元/天,Eby,GP,company_019840,type_uipXwT,D,25000,27500,O,False
f672e6b39b34ce0e33d1ad337ab87427JY,O198,80-230元/天,EdD,Gx,company_695515,type_pmgfTy,D,20000,57500,O,False
3aa4f12a0d18e419f0d2a98cdf3b4209mD,O198,15-20元/时,EdD,GP,company_023864,type_lOdYUb,H,30000,40000,O,False
edfdae20fa2c389f4f33bf0021264abcnx,O198,80-160元/天,EKk,GP,company_807144,type_lOdYUb,D,20000,40000,O,False
2e30e1e751190e1f90ce67c48e194464JA,O198,100-400元/天,EdD,GP,company_490939,type_uipXwT,D,25000,100000,O,False
edfdae20fa2c389f4f33bf0021264abcnx,O198,100-150元/天,EdD,GP,company_255640,type_BLfSmG,D,25000,37500,O,False
17a71e76c6f394933201f701f57cbf4fIa,O198,150-200元/天,Eby,GP,company_415243,type_qhLBWb,D,37500,50000,O,False
17a71e76c6f394933201f701f57cbf4fIa,O198,100-300元/天,EdD,Gx,company_312684,type_cTQtSq,D,25000,75000,O,False
3bb33fce4818ece3d3df801d0d8705b5WJ,O198,60-120元/天,Eby,GP,company_546385,type_IWPTYt,D,15000,30000,O,False
482f80be00d24de7039bf54746f358adnW,N806,90-110元/天,Eby,GP,company_193198,type_CbBLwi,D,22500,27500,N,False
482f80be00d24de7039bf54746f358adnW,N806,150-200元/天,Eby,GP,company_762556,type_CbBLwi,D,37500,50000,N,False
97b38d7852c8d85c93d84607810dab43BC,N806,150-200元/天,Eby,GP,company_133558,type_IWPTYt,D,37500,50000,N,False
e62d81d552c7a08bd1037b275b118d38oH,N806,200-250元/天,Eby,Gw,company_733991,type_ZIwauc,D,50000,62500,N,False
e8fd9d334ebfa6557c7310afda53108dgV,N806,200-300元/天,Eby,GP,company_383012,type_QbeiZo,D,50000,75000,N,False
d00053d7c20d37caab1b1c51080fe900Vc,N806,130-200元/天,Eby,GP,company_595063,type_QbeiZo,D,32500,50000,N,False
91a4ec53e731f9b89fdcee9dc227aa20jO,N806,50-80元/时,Eqh,Gx,company_491779,type_CbBLwi,H,100000,160000,N,False
65e915067ec7ca2082c1bfc73ffbc06bhv,N806,100-110元/天,EdD,GP,company_752336,type_qGLNuz,D,25000,27500,N,False
65e915067ec7ca2082c1bfc73ffbc06bhv,N806,400-600元/天,EdD,Go,company_041643,type_FdhMSx,D,100000,150000,N,False
57ed3e0cf65a7a2a8aa94fe2522d3940hU,N806,200-300元/天,Eby,GP,company_843247,type_MPxoTH,D,50000,75000,N,False
f2055eb9e215dd19a870c30f810e4cdbCW,N806,50-600元/天,EdD,GP,company_843385,type_jIzdnZ,D,12500,150000,N,False
3f8a23f817ba0bc38f071c1f282e0804Mo,N806,120-190元/天,Eby,GP,company_221050,type_Qsuxmp,D,30000,47500,N,False
1cc40b930be4012a7ac69232e305b1b6OV,N806,80-150元/天,Eby,GP,company_830336,type_ZIwauc,D,20000,37500,N,False
79977d206c55c53546e52e9a1e8f9c14qP,N806,140-250元/天,Eby,GP,company_647142,type_xvJgzl,D,35000,62500,N,False
d551541dc7d49238cc74f1c7233fab9dkN,N806,350-400元/天,EKk,GP,company_796881,type_hjdslw,D,87500,100000,N,False
d0fe6ae336c11016ec02266f5384ca2fKS,N806,150-200元/天,Eby,GP,company_833233,type_qhLBWb,D,37500,50000,N,False
600a4de652c1b94b122b5b1a72cdf8baqf,N806,150-300元/天,Eby,GP,company_049437,type_oaLAkP,D,37500,75000,N,False
c6ae8905d3ef0c61f4a5b88238a32da0uC,N806,130-260元/天,EdD,GP,company_780096,type_PCcrub,D,32500,65000,N,False
c6ae8905d3ef0c61f4a5b88238a32da0uC,N806,120-250元/天,EdD,GP,company_376847,type_SNJDAt,D,30000,62500,N,False
27f47548bbd20caa944a21950bb3fbb7pq,N806,180-220元/天,EdD,GP,company_902842,type_PCcrub,D,45000,55000,N,False
4903ec45380747fb79467f74f6ddba01sx,N806,15-25元/时,Eqh,GP,company_526398,type_HfjYoW,H,30000,50000,N,False
7f5769e3f049582e80955032a1c42912Yd,N806,20-25元/时,Eas,GI,company_960822,type_vrMpBQ,H,40000,50000,N,False
f60cb71f3c3244aa9bde85ea4652c48ddF,N806,350-400元/天,EzN,Gx,company_470415,type_jImIvP,D,87500,100000,N,False
f60cb71f3c3244aa9bde85ea4652c48ddF,N806,100-200元/天,Eby,GP,company_585492,type_MDYYNy,D,25000,50000,N,False
cf8025d88a7ef18800686dbd36ecfae1dF,N806,120-150元/时,Eas,Gx,company_652359,type_HtAHwu,H,240000,300000,N,False
ccda91da207371bee193ca2905b0ea2eOx,N806,400-600元/天,Eby,GP,company_149807,type_BLfSmG,D,100000,150000,N,False
6907bb1d26fb3aef1a6c6f9b50b60dc0Zr,N806,50-100元/时,EdD,GP,company_802201,type_lOdYUb,H,100000,200000,N,False
2b11c52d795d03210ddb0613cbba3ab0HY,N806,100-200元/天,Eby,GP,company_537199,type_fnLTiU,D,25000,50000,N,False
77f94afcb944fea2069092a4c92bab1fzk,N806,110-140元/天,Eby,GP,company_909284,type_qrSFSq,D,27500,35000,N,False
a132e9ec0df354335551ac32de71bf54VC,N806,120-200元/天,Eby,GP,company_384305,type_BLfSmG,D,30000,50000,N,False
9f886439f15f3c3c2b24840763edfcdbrG,N806,150-300元/天,Eby,GP,company_491553,type_fWnADK,D,37500,75000,N,False
534153744af8afe2c702dac2f551bb52kB,N806,80-110元/天,Eby,GP,company_800444,type_fWnADK,D,20000,27500,N,False
534153744af8afe2c702dac2f551bb52kB,N806,60-120元/天,Eby,GP,company_486849,type_fWnADK,D,15000,30000,N,False
18f1e1708d0e9bf4bd3dc8ca18e96df9Ov,N806,100-200元/天,Eby,GP,company_412763,type_fWnADK,D,25000,50000,N,False
